,Unnamed: 0_x,employee_id,title,last,first,manager_id,function,department,location,age,sex,ethnicity,employment_status,tenure,tenure_id,seniority,alignment,development,enablement,engagement,leadership,overall,Unnamed: 0_y,year_of_birth,time_on_the_job
200,200,350,Engineer,Lee,Jerry,712.0,Engineering,Algorithm Development,"Mountain View, CA",35 - 44,M,asian,Full time,1 to less than 2 years,2,0,0.7333333333333334,0.6666666666666666,0.6666666666666666,0.8,0.8000000000000002,0.7333333333333333,206,1983,22.19672131147541
201,201,701,Chief Engineer,Lee,Matthew,712.0,Engineering,Algorithm Development,"Mountain View, CA",35 - 44,M,asian,Full time,less than 6 months,0,2,0.8666666666666667,0.7333333333333334,0.7999999999999999,0.8,0.9333333333333332,0.8266666666666668,207,1985,4.786885245901639
202,202,238,Engineer,Moon,Richard,712.0,Engineering,Algorithm Development,"Mountain View, CA",35 - 44,M,asian,Full time,2 to less than 4 years,3,0,0.8000000000000002,0.6666666666666666,0.7333333333333334,0.76,0.8000000000000002,0.752,208,1983,33.377049180327866
203,203,393,Engineer,Macdonald,Tabatha,712.0,Engineering,Algorithm Development,"Mountain View, CA",35 - 44,F,white,Full time,1 to less than 2 years,2,0,0.7333333333333334,0.6666666666666666,0.9333333333333332,0.8799999999999999,0.9333333333333332,0.8293333333333333,209,1978,20.295081967213115
204,204,557,Chief Engineer,Nguyen,Toshiba,712.0,Engineering,Algorithm Development,"Mountain View, CA",25 - 34,F,asian,Part time,1 to less than 2 years,2,2,0.7333333333333334,0.6,0.8666666666666667,0.8,0.8000000000000002,0.76,210,1987,13.40983606557377
205,205,525,Engineer,Benton,David,712.0,Engineering,Algorithm Development,"Mountain View, CA",25 - 34,M,mixed_race,Full time,1 to less than 2 years,2,0,0.7333333333333334,0.5333333333333333,0.6666666666666666,0.68,0.7999999999999999,0.6826666666666666,211,1987,15.049180327868852
206,206,213,Chief Engineer,Gray,Charles,712.0,Engineering,Algorithm Development,"Mountain View, CA",55 - 64,M,white,Full time,2 to less than 4 years,3,2,0.9333333333333332,0.7333333333333334,0.8666666666666667,0.8,0.8666666666666667,0.8399999999999999,212,1965,37.114754098360656
207,207,421,Manager of Engineering,Davis,Matthew,68.0,Engineering,Algorithm Development,"Mountain View, CA",18 - 24,M,white,Full time,1 to less than 2 years,2,1,0.7333333333333334,0.6,1.0,0.8799999999999999,0.9333333333333332,0.8293333333333333,213,1998,19.34426229508197
208,208,65,Engineer,Roy,Barbra,421.0,Engineering,Algorithm Development,"Mountain View, CA",35 - 44,F,asian,Full time,4 to less than 6 years,4,0,0.8666666666666667,0.8666666666666667,0.9333333333333332,0.8400000000000001,1.0,0.9013333333333332,214,1980,57.967213114754095
209,209,414,Engineer,Ali,Tracey,421.0,Engineering,Algorithm Development,"Mountain View, CA",35 - 44,M,asian,Full time,1 to less than 2 years,2,0,0.7333333333333334,0.4666666666666666,0.6666666666666666,0.76,0.8000000000000002,0.6853333333333335,215,1984,19.60655737704918
210,210,322,Engineer,Chen,Amanda,421.0,Engineering,Algorithm Development,"Mountain View, CA",35 - 44,F,asian,Full time,1 to less than 2 years,2,0,0.7999999999999999,0.7333333333333334,0.7999999999999999,0.8400000000000001,0.8666666666666667,0.8079999999999998,216,1977,23.9344262295082
211,211,643,Chief Engineer,Kim,Paul,421.0,Engineering,Algorithm Development,"Mountain View, CA",55 - 64,M,asian,Full time,6 months to less than 1 year,1,2,0.8000000000000002,0.6,0.8666666666666667,0.8400000000000001,0.9333333333333332,0.808,217,1964,8.065573770491802
212,212,249,Engineer,Singh,Gerald,421.0,Engineering,Algorithm Development,"Mountain View, CA",45 - 54,M,asian,Full time,2 to less than 4 years,3,0,0.9333333333333332,0.6666666666666666,0.7999999999999999,0.8,0.8666666666666667,0.8133333333333332,218,1972,31.770491803278688
213,213,511,Chief Engineer,Tran,Steven,421.0,Engineering,Algorithm Development,"Mountain View, CA",25 - 34,M,asian,Full time,1 to less than 2 years,2,2,0.8000000000000002,0.6,0.7999999999999999,0.8,0.8000000000000002,0.76,219,1994,15.508196721311476
214,214,257,Chief Engineer,Nixon,Luis,421.0,Engineering,Algorithm Development,"Mountain View, CA",35 - 44,M,white,Full time,2 to less than 4 years,3,2,0.8666666666666667,0.6,0.9333333333333332,0.8400000000000001,0.9333333333333332,0.8346666666666668,220,1986,30.81967213114754
215,215,746,Engineer,Roman,Kurt,421.0,Engineering,Algorithm Development,"Mountain View, CA",35 - 44,M,white,Full time,less than 6 months,0,0,0.8000000000000002,0.7333333333333334,0.9333333333333332,0.8799999999999999,0.8666666666666667,0.8426666666666666,221,1981,1.3770491803278688
216,216,411,Engineer,Roberts,Judy,421.0,Engineering,Algorithm Development,"Mountain View, CA",45 - 54,F,white,Full time,1 to less than 2 years,2,0,0.6666666666666666,0.6,0.8000000000000002,0.8,0.8666666666666667,0.7466666666666668,222,1971,19.672131147540984
217,217,676,Manager of Engineering,Wilson,Gabriel,326.0,Engineering,Front End,"Mountain View, CA",35 - 44,M,white,Full time,less than 6 months,0,1,0.7333333333333334,0.8000000000000002,0.7999999999999999,0.8800000000000001,1.0,0.8426666666666668,223,1983,5.639344262295082
218,218,640,Senior Engineer,Pham,Shawn,676.0,Engineering,Front End,"Mountain View, CA",35 - 44,M,asian,Full time,6 months to less than 1 year,1,1,0.8666666666666667,0.6666666666666666,0.7333333333333334,0.8,0.6666666666666666,0.7466666666666666,224,1983,8.39344262295082
219,219,589,Engineer,Thomas,Jason,676.0,Engineering,Front End,"Mountain View, CA",35 - 44,M,white,Full time,1 to less than 2 years,2,0,0.7333333333333334,0.7333333333333334,0.8000000000000002,0.92,0.9333333333333332,0.8240000000000001,225,1977,12.262295081967212
220,220,605,Engineer,Kim,Duane,676.0,Engineering,Front End,"Mountain View, CA",55 - 64,M,asian,Full time,6 months to less than 1 year,1,0,0.8000000000000002,0.6,0.7333333333333334,0.8400000000000001,0.7333333333333334,0.7413333333333334,226,1958,11.311475409836063
221,221,665,Engineer,Peralta,Mia,676.0,Engineering,Front End,"Mountain View, CA",18 - 24,F,asian,Full time,6 months to less than 1 year,1,0,0.8000000000000002,0.6,0.7333333333333334,0.76,0.9333333333333332,0.7653333333333333,227,2000,6.39344262295082
222,222,590,Engineer,Mccormick,Travis,676.0,Engineering,Front End,"Mountain View, CA",25 - 34,M,white,Full time,1 to less than 2 years,2,0,0.8666666666666667,0.5333333333333333,0.8000000000000002,0.8,0.9333333333333332,0.7866666666666666,228,1990,12.229508196721312
223,223,717,Engineer,Huang,Loren,676.0,Engineering,Front End,"Mountain View, CA",25 - 34,M,asian,Full time,less than 6 months,0,0,0.6666666666666666,0.6666666666666666,0.7333333333333334,0.8400000000000001,0.8000000000000002,0.7413333333333333,229,1988,3.377049180327869
224,224,443,Engineer,Chen,Peter,676.0,Engineering,Front End,"Mountain View, CA",25 - 34,M,asian,Part time,1 to less than 2 years,2,0,0.7999999999999999,0.6,0.8000000000000002,0.76,0.8666666666666667,0.7653333333333333,230,1991,18.524590163934427
225,225,542,Engineer,Golden,Juan,676.0,Engineering,Front End,"Mountain View, CA",35 - 44,M,white,Full time,1 to less than 2 years,2,0,0.6666666666666666,0.5333333333333333,0.7999999999999999,0.8400000000000001,0.9333333333333332,0.7546666666666666,231,1986,14.098360655737704
226,226,723,Engineer,Anderson,Joshua,676.0,Engineering,Front End,"Mountain View, CA",25 - 34,M,white,Full time,less than 6 months,0,0,0.8666666666666667,0.7333333333333334,0.8666666666666667,0.8400000000000001,1.0,0.8613333333333333,232,1987,2.459016393442623
227,227,571,Engineer,Dean,Joseph,676.0,Engineering,Front End,"Mountain View, CA",35 - 44,M,white,Full time,1 to less than 2 years,2,0,0.7333333333333334,0.7333333333333334,0.8666666666666667,0.8799999999999999,0.8666666666666667,0.8160000000000001,233,1982,12.98360655737705
228,228,292,Senior Engineer,Lin,Sean,676.0,Engineering,Front End,"Mountain View, CA",18 - 24,M,asian,Full time,2 to less than 4 years,3,1,0.7333333333333334,0.5333333333333333,0.8000000000000002,0.76,0.8666666666666667,0.7386666666666668,234,1999,25.83606557377049
229,229,440,Engineer,Bell,Kirsten,676.0,Engineering,Front End,"Mountain View, CA",25 - 34,F,white,Full time,1 to less than 2 years,2,0,0.7333333333333334,0.6,0.8666666666666667,0.8799999999999999,0.8666666666666667,0.7893333333333333,235,1989,18.59016393442623
230,230,103,Manager of Engineering,Murphy,Dora,326.0,Engineering,Front End,"Mountain View, CA",35 - 44,F,african_american,Full time,4 to less than 6 years,4,1,0.8666666666666667,0.6666666666666666,0.8666666666666667,0.76,0.7999999999999999,0.792,236,1985,49.67213114754098
231,231,386,Senior Engineer,Weeks,Timothy,103.0,Engineering,Front End,"Mountain View, CA",55 - 64,M,white,Full time,1 to less than 2 years,2,1,0.8000000000000002,0.6,0.8666666666666667,0.8800000000000001,0.8000000000000002,0.7893333333333333,237,1963,20.78688524590164
232,232,501,Senior Engineer,Patel,Osvaldo,103.0,Engineering,Front End,"Mountain View, CA",18 - 24,M,asian,Full time,1 to less than 2 years,2,1,0.7999999999999999,0.5333333333333333,0.8666666666666667,0.76,0.7333333333333334,0.7386666666666667,238,1999,15.770491803278688
233,233,477,Engineer,Lee,Eric,103.0,Engineering,Front End,"Mountain View, CA",35 - 44,M,asian,Full time,1 to less than 2 years,2,0,0.8666666666666667,0.6,0.7333333333333334,0.8,0.7999999999999999,0.76,239,1979,16.950819672131146
234,234,160,Engineer,George,Nathan,103.0,Engineering,Front End,"Mountain View, CA",25 - 34,M,asian,Full time,2 to less than 4 years,3,0,0.9333333333333332,0.7333333333333334,0.7333333333333334,0.8400000000000001,0.8000000000000002,0.808,240,1987,44.19672131147541
235,235,446,Chief Engineer,Vo,Chad,103.0,Engineering,Front End,"Mountain View, CA",35 - 44,M,asian,Full time,1 to less than 2 years,2,2,0.7999999999999999,0.6666666666666666,0.8666666666666667,0.8,0.9333333333333332,0.8133333333333332,241,1981,18.49180327868853
236,236,457,Engineer,Garcia,Hunter,103.0,Engineering,Front End,"Mountain View, CA",25 - 34,M,hispanic,Full time,1 to less than 2 years,2,0,0.7333333333333334,0.6,0.7999999999999999,0.76,0.6666666666666666,0.712,242,1996,17.737704918032787
237,237,171,Engineer,Monroe,Jenny,103.0,Engineering,Front End,"Mountain View, CA",35 - 44,F,white,Full time,2 to less than 4 years,3,0,0.7333333333333334,0.6,1.0,0.8400000000000001,0.9333333333333332,0.8213333333333335,243,1984,41.83606557377049
238,238,112,Engineer,Carter,Donald,103.0,Engineering,Front End,"Mountain View, CA",25 - 34,M,white,Full time,4 to less than 6 years,4,0,0.8000000000000002,0.8000000000000002,0.9333333333333332,0.8800000000000001,1.0,0.8826666666666668,244,1988,48.91803278688525
239,239,617,Manager of Engineering,Nguyen,Alvaro,326.0,Engineering,Front End,"Mountain View, CA",18 - 24,M,asian,Full time,6 months to less than 1 year,1,1,0.8666666666666667,0.6,0.7333333333333334,0.76,0.7333333333333334,0.7386666666666667,245,2002,9.704918032786884
240,240,719,Engineer,Romero,Melissa,617.0,Engineering,Front End,"Mountain View, CA",25 - 34,F,white,Full time,less than 6 months,0,0,0.7999999999999999,0.5333333333333333,0.9333333333333332,0.8400000000000001,0.9333333333333332,0.808,246,1988,3.377049180327869
241,241,492,Engineer,Roy,Phillip,617.0,Engineering,Front End,"Mountain View, CA",35 - 44,M,asian,Full time,1 to less than 2 years,2,0,0.8000000000000002,0.7333333333333334,0.7333333333333334,0.8,0.9333333333333332,0.8000000000000002,247,1986,16.0
242,242,131,Senior Engineer,Ali,Nathan,617.0,Engineering,Front End,"Mountain View, CA",18 - 24,M,white,Part time,2 to less than 4 years,3,1,0.9333333333333332,0.7333333333333334,0.9333333333333332,0.8799999999999999,1.0,0.8959999999999999,248,1999,46.950819672131146
243,243,78,Engineer,Lee,Brian,617.0,Engineering,Front End,"Mountain View, CA",25 - 34,M,asian,Full time,4 to less than 6 years,4,0,0.9333333333333332,0.6666666666666666,0.7999999999999999,0.8400000000000001,0.9333333333333332,0.8346666666666668,249,1988,55.08196721311475
244,244,98,Engineer,Woodward,Daniel,617.0,Engineering,Front End,"Mountain View, CA",35 - 44,M,white,Full time,4 to less than 6 years,4,0,0.7333333333333334,0.7333333333333334,0.9333333333333332,0.8799999999999999,1.0,0.8559999999999999,250,1984,50.98360655737705
245,245,704,Engineer,Santos,Javon,617.0,Engineering,Front End,"Mountain View, CA",35 - 44,M,white,Full time,less than 6 months,0,0,0.8666666666666667,0.6666666666666666,0.7999999999999999,0.8799999999999999,1.0,0.8426666666666666,251,1984,4.295081967213115
246,246,362,Engineer,Patterson,Enrique,617.0,Engineering,Front End,"Mountain View, CA",35 - 44,M,white,Full time,1 to less than 2 years,2,0,0.7333333333333334,0.5333333333333333,0.8000000000000002,0.8400000000000001,0.9333333333333332,0.768,252,1977,21.672131147540984
247,247,687,Engineer,Anderson,Tangela,617.0,Engineering,Front End,"Mountain View, CA",35 - 44,F,white,Part time,less than 6 months,0,0,0.8000000000000002,0.5333333333333333,0.8666666666666667,0.8799999999999999,0.9333333333333332,0.8026666666666668,253,1986,5.442622950819672
248,248,173,Engineer,Patel,Richard,617.0,Engineering,Front End,"Mountain View, CA",35 - 44,M,asian,Full time,2 to less than 4 years,3,0,0.7333333333333334,0.6666666666666666,0.8666666666666667,0.8,0.8666666666666667,0.7866666666666666,254,1984,41.114754098360656
249,249,310,Engineer,Mendoza,Paul,617.0,Engineering,Front End,"Mountain View, CA",55 - 64,M,hispanic,Full time,2 to less than 4 years,3,0,0.7333333333333334,0.5333333333333333,0.6666666666666666,0.8,0.7333333333333334,0.6933333333333334,255,1960,24.39344262295082
250,250,756,Manager of Engineering,Tran,Dylan,149.0,Engineering,Security,"Mountain View, CA",25 - 34,M,asian,Part time,less than 6 months,0,1,0.8666666666666667,0.6666666666666666,0.9333333333333332,0.8400000000000001,0.8000000000000002,0.8213333333333332,256,1992,0.9508196721311476
251,251,766,Engineer,Nguyen,Jason,756.0,Engineering,Security,"Mountain View, CA",35 - 44,M,asian,Full time,less than 6 months,0,0,0.7999999999999999,0.5333333333333333,0.6666666666666666,0.8799999999999999,0.8000000000000002,0.736,257,1982,0.1967213114754098
252,252,761,Senior Engineer,Tran,Kurtis,756.0,Engineering,Security,"Mountain View, CA",25 - 34,M,asian,Full time,less than 6 months,0,1,0.8000000000000002,0.7333333333333334,0.8000000000000002,0.8400000000000001,0.8000000000000002,0.7946666666666669,258,1987,0.7213114754098361
253,253,656,Engineer,Williams,Charles,756.0,Engineering,Security,"Mountain View, CA",35 - 44,M,white,Full time,6 months to less than 1 year,1,0,0.7333333333333334,0.6666666666666666,0.8666666666666667,0.8799999999999999,0.8000000000000002,0.7893333333333333,259,1978,7.377049180327869
254,254,128,Engineer,Carpenter,Stormy,756.0,Engineering,Security,"Mountain View, CA",18 - 24,M,white,Part time,2 to less than 4 years,3,0,0.7999999999999999,0.5333333333333333,0.8666666666666667,0.8799999999999999,1.0,0.8160000000000001,260,2003,47.18032786885246
255,255,537,Manager of Engineering,Lee,Margaret,149.0,Engineering,Security,"Mountain View, CA",55 - 64,F,white,Full time,1 to less than 2 years,2,1,0.7333333333333334,0.6666666666666666,0.8666666666666667,0.8400000000000001,0.8666666666666667,0.7946666666666666,261,1961,14.39344262295082
256,256,515,Senior Engineer,Silva,Benjamin,537.0,Engineering,Security,"Mountain View, CA",35 - 44,M,hispanic,Full time,1 to less than 2 years,2,1,0.8000000000000002,0.7333333333333334,0.7999999999999999,0.76,0.6666666666666666,0.752,262,1985,15.442622950819672
257,257,383,Engineer,Villanueva,Justin,537.0,Engineering,Security,"Mountain View, CA",25 - 34,M,asian,Part time,1 to less than 2 years,2,0,0.7333333333333334,0.6000000000000001,0.7999999999999999,0.8,0.8666666666666667,0.76,263,1995,20.81967213114754
258,258,722,Engineer,Wu,William,537.0,Engineering,Security,"Mountain View, CA",35 - 44,M,asian,Full time,less than 6 months,0,0,0.7333333333333334,0.8000000000000002,0.6,0.68,0.8000000000000002,0.7226666666666668,264,1986,2.622950819672131
259,259,192,Engineer,Nguyen,Shane,537.0,Engineering,Security,"Mountain View, CA",25 - 34,M,asian,Full time,2 to less than 4 years,3,0,0.8666666666666667,0.4666666666666666,0.7999999999999999,0.8,0.8666666666666667,0.76,265,1987,39.377049180327866
260,260,94,Senior Engineer,Nguyen,Luke,537.0,Engineering,Security,"Mountain View, CA",35 - 44,M,asian,Full time,4 to less than 6 years,4,1,0.8666666666666667,0.7333333333333334,0.9333333333333332,0.8400000000000001,0.8666666666666667,0.8480000000000001,266,1985,52.68852459016394
261,261,679,Engineer,Ho,Jordan,537.0,Engineering,Security,"Mountain View, CA",35 - 44,M,asian,Full time,less than 6 months,0,0,0.6666666666666666,0.6666666666666666,0.7333333333333334,0.8400000000000001,0.8000000000000002,0.7413333333333333,267,1982,5.60655737704918
262,262,365,Manager of Engineering,Lee,Natasha,580.0,Engineering,Full Stack,"Mountain View, CA",18 - 24,F,asian,Full time,1 to less than 2 years,2,1,0.7333333333333334,0.7333333333333334,0.7999999999999999,0.8400000000000001,0.8666666666666667,0.7946666666666666,268,1997,21.57377049180328
263,263,297,Chief Engineer,Nguyen,Mark,365.0,Engineering,Full Stack,"Mountain View, CA",45 - 54,M,asian,Full time,2 to less than 4 years,3,2,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8400000000000001,0.7999999999999999,0.808,269,1969,25.016393442622952
264,264,400,Senior Engineer,Wu,Steve,365.0,Engineering,Full Stack,"Mountain View, CA",35 - 44,M,asian,Full time,1 to less than 2 years,2,1,0.7333333333333334,0.7333333333333334,0.7333333333333334,0.76,0.8666666666666667,0.7653333333333333,270,1986,20.0
265,265,415,Senior Engineer,Ali,Jeffrey,365.0,Engineering,Full Stack,"Mountain View, CA",25 - 34,M,asian,Full time,1 to less than 2 years,2,1,0.8666666666666667,0.6,0.7333333333333334,0.76,0.8000000000000002,0.752,271,1989,19.60655737704918
266,266,475,Engineer,Hansen,Rhett,365.0,Engineering,Full Stack,"Mountain View, CA",25 - 34,M,mixed_race,Full time,1 to less than 2 years,2,0,0.7999999999999999,0.7333333333333334,0.6666666666666666,0.76,0.7999999999999999,0.752,272,1987,17.278688524590162
267,267,186,Engineer,Miller,Andy,365.0,Engineering,Full Stack,"Mountain View, CA",25 - 34,M,white,Full time,2 to less than 4 years,3,0,0.8666666666666667,0.5333333333333333,0.9333333333333332,0.8400000000000001,0.9333333333333332,0.8213333333333332,273,1991,40.19672131147541
268,268,345,Engineer,Rogers,Cody,365.0,Engineering,Full Stack,"Mountain View, CA",25 - 34,M,white,Full time,1 to less than 2 years,2,0,0.7333333333333334,0.6666666666666666,0.9333333333333332,0.8,0.8666666666666667,0.7999999999999999,274,1994,22.459016393442624
269,269,434,Engineer,Yates,Austin,365.0,Engineering,Full Stack,"Mountain View, CA",18 - 24,M,white,Full time,1 to less than 2 years,2,0,0.6,0.6,0.8666666666666667,0.8,0.9333333333333332,0.7599999999999999,275,2001,18.950819672131143
270,270,30,Engineer,Kim,Aaron,365.0,Engineering,Full Stack,"Mountain View, CA",35 - 44,M,asian,Full time,4 to less than 6 years,4,0,0.9333333333333332,0.8000000000000002,0.7333333333333334,0.8400000000000001,1.0,0.8613333333333333,276,1979,65.8360655737705
271,271,559,Engineer,Simon,Judah,365.0,Engineering,Full Stack,"Mountain View, CA",18 - 24,M,hispanic,Part time,1 to less than 2 years,2,0,0.7333333333333334,0.6,0.6666666666666666,0.76,0.8000000000000002,0.712,277,1999,13.311475409836063
272,272,209,Manager of Engineering,Xiong,Israel,580.0,Engineering,Full Stack,"Mountain View, CA",45 - 54,M,asian,Full time,2 to less than 4 years,3,1,0.7999999999999999,0.7333333333333334,0.7333333333333334,0.8,0.8666666666666667,0.7866666666666666,278,1967,37.8688524590164
273,273,58,Chief Engineer,Leon,David,209.0,Engineering,Full Stack,"Mountain View, CA",55 - 64,M,white,Full time,4 to less than 6 years,4,2,0.9333333333333332,0.7333333333333334,1.0,0.92,1.0,0.9173333333333332,279,1964,60.0655737704918
274,274,293,Engineer,Lee,Tiffany,209.0,Engineering,Full Stack,"Mountain View, CA",25 - 34,F,asian,Full time,2 to less than 4 years,3,0,0.6666666666666666,0.7333333333333334,0.9333333333333332,0.72,0.8666666666666667,0.7839999999999999,280,1992,25.508196721311474
275,275,79,Engineer,Holmes,Randy,209.0,Engineering,Full Stack,"Mountain View, CA",45 - 54,M,white,Full time,4 to less than 6 years,4,0,0.8666666666666667,0.6666666666666666,0.9333333333333332,0.8799999999999999,1.0,0.8693333333333332,281,1969,54.65573770491803
276,276,661,Engineer,Perry,John,209.0,Engineering,Full Stack,"Mountain View, CA",35 - 44,M,african_american,Full time,6 months to less than 1 year,1,0,0.7333333333333334,0.7999999999999999,0.5333333333333333,0.72,0.9333333333333332,0.7439999999999999,282,1980,7.213114754098361
277,277,216,Engineer,Lu,Christopher,209.0,Engineering,Full Stack,"Mountain View, CA",35 - 44,M,asian,Full time,2 to less than 4 years,3,0,0.7333333333333334,0.7999999999999999,0.6666666666666666,0.8400000000000001,0.8666666666666667,0.7813333333333333,283,1979,36.950819672131146
278,278,620,Engineer,Bennett,Jordan,209.0,Engineering,Full Stack,"Mountain View, CA",25 - 34,F,white,Full time,6 months to less than 1 year,1,0,0.8000000000000002,0.6,0.7999999999999999,0.8400000000000001,0.9333333333333332,0.7946666666666666,284,1992,9.672131147540984
279,279,422,Senior Engineer,Young,William,209.0,Engineering,Full Stack,"Mountain View, CA",25 - 34,M,white,Full time,1 to less than 2 years,2,1,0.9333333333333332,0.6,0.9333333333333332,0.8400000000000001,0.9333333333333332,0.8480000000000001,285,1993,19.34426229508197
280,280,332,Chief Engineer,Barrett,Travis,209.0,Engineering,Full Stack,"Mountain View, CA",35 - 44,M,white,Full time,1 to less than 2 years,2,2,0.8666666666666667,0.7333333333333334,0.9333333333333332,0.8799999999999999,0.9333333333333332,0.8693333333333333,286,1979,23.37704918032787
281,281,375,Senior Engineer,Simon,Andrea,209.0,Engineering,Full Stack,"Mountain View, CA",35 - 44,F,white,Full time,1 to less than 2 years,2,1,0.7333333333333334,0.6666666666666666,0.7999999999999999,0.8400000000000001,0.8666666666666667,0.7813333333333333,287,1981,21.081967213114755
282,282,177,Engineer,Li,Keith,209.0,Engineering,Full Stack,"Mountain View, CA",35 - 44,M,asian,Part time,2 to less than 4 years,3,0,0.8666666666666667,0.5333333333333333,0.7333333333333334,0.8400000000000001,0.8000000000000002,0.7546666666666668,288,1982,40.81967213114754
283,283,329,Manager of Engineering,George,Thomas,580.0,Engineering,Full Stack,"Mountain View, CA",25 - 34,M,asian,Full time,1 to less than 2 years,2,1,0.8666666666666667,0.7333333333333334,0.6666666666666666,0.8400000000000001,0.8000000000000002,0.7813333333333333,289,1987,23.737704918032787
284,284,121,Engineer,Yang,Andrew,329.0,Engineering,Full Stack,"Mountain View, CA",45 - 54,M,asian,Part time,2 to less than 4 years,3,0,0.8000000000000002,0.6,0.8000000000000002,0.8799999999999999,0.8666666666666667,0.7893333333333333,290,1976,47.80327868852459
285,285,227,Engineer,Li,Daniel,329.0,Engineering,Full Stack,"Mountain View, CA",35 - 44,M,asian,Full time,2 to less than 4 years,3,0,0.7333333333333334,0.6666666666666666,0.7333333333333334,0.76,0.8000000000000002,0.7386666666666668,291,1977,35.34426229508197
286,286,607,Chief Engineer,David,Joseph,329.0,Engineering,Full Stack,"Mountain View, CA",25 - 34,M,asian,Full time,6 months to less than 1 year,1,2,0.8000000000000002,0.7333333333333334,0.7333333333333334,0.8,0.8666666666666667,0.7866666666666668,292,1996,11.21311475409836
287,287,348,Senior Engineer,Bender,Hilda,329.0,Engineering,Full Stack,"Mountain View, CA",35 - 44,F,white,Full time,1 to less than 2 years,2,1,0.8000000000000002,0.7333333333333334,0.8666666666666667,0.8,0.9333333333333332,0.8266666666666668,293,1982,22.229508196721312
288,288,24,Senior Engineer,Martin,Jane,329.0,Engineering,Full Stack,"Mountain View, CA",55 - 64,F,white,Full time,4 to less than 6 years,4,1,0.9333333333333332,0.8666666666666667,0.9333333333333332,0.92,1.0,0.9306666666666664,294,1960,67.27868852459017
289,289,61,Engineer,David,Zachary,329.0,Engineering,Full Stack,"Mountain View, CA",25 - 34,M,asian,Full time,4 to less than 6 years,4,0,1.0,0.8000000000000002,0.8000000000000002,0.8400000000000001,0.9333333333333332,0.8746666666666668,295,1988,59.540983606557376
290,290,461,Engineer,Norman,Jacob,329.0,Engineering,Full Stack,"Mountain View, CA",35 - 44,M,white,Part time,1 to less than 2 years,2,0,0.7333333333333334,0.4666666666666666,0.9333333333333332,0.8400000000000001,1.0,0.7946666666666667,296,1986,17.704918032786885
291,291,336,Engineer,David,Daniela,329.0,Engineering,Full Stack,"Mountain View, CA",25 - 34,F,asian,Full time,1 to less than 2 years,2,0,0.6666666666666666,0.6666666666666666,0.8000000000000002,0.8,0.8000000000000002,0.7466666666666668,297,1996,23.14754098360656
292,292,196,Engineer,Jones,Andrew,329.0,Engineering,Full Stack,"Mountain View, CA",25 - 34,M,white,Part time,2 to less than 4 years,3,0,0.7999999999999999,0.6666666666666666,0.9333333333333332,0.8400000000000001,1.0,0.8480000000000001,298,1994,39.24590163934426
293,293,273,Engineer,Sanders,Amanda,329.0,Engineering,Full Stack,"Mountain View, CA",35 - 44,F,white,Full time,2 to less than 4 years,3,0,0.7333333333333334,0.5333333333333333,0.8666666666666667,0.8400000000000001,0.8666666666666667,0.768,299,1977,27.704918032786885
294,294,236,Treasurer,Lee,Daniel,183.0,Loan Operations,Finance,"Mountain View, CA",55 - 64,M,asian,Part time,2 to less than 4 years,3,0,0.7333333333333334,0.5333333333333333,0.7999999999999999,0.76,0.7333333333333334,0.712,300,1965,34.78688524590164
295,295,278,Financial Analyst,Yang,Julie,236.0,Loan Operations,Finance,"Mountain View, CA",55 - 64,F,asian,Full time,2 to less than 4 years,3,0,0.7333333333333334,0.6,0.6666666666666666,0.8,0.8000000000000002,0.72,301,1959,27.442622950819672
296,296,376,Financial Analyst,Brooks,Ryan,236.0,Loan Operations,Finance,"Mountain View, CA",25 - 34,M,white,Full time,1 to less than 2 years,2,0,0.7333333333333334,0.5333333333333333,0.6666666666666666,0.8400000000000001,0.8000000000000002,0.7146666666666668,302,1991,21.081967213114755
297,297,396,Financial Analyst,Oconnor,Eric,236.0,Loan Operations,Finance,"Mountain View, CA",45 - 54,M,white,Full time,1 to less than 2 years,2,0,0.8666666666666667,0.6666666666666666,0.7333333333333334,0.8,0.7333333333333334,0.76,303,1972,20.16393442622951
298,298,505,Financial Analyst,Campbell,Kala,236.0,Loan Operations,Finance,"Mountain View, CA",35 - 44,F,mixed_race,Full time,1 to less than 2 years,2,0,0.6666666666666666,0.5333333333333333,0.4666666666666666,0.68,0.7333333333333334,0.616,304,1984,15.704918032786884
299,299,359,Financial Analyst,Reynolds,Mike,236.0,Loan Operations,Finance,"Mountain View, CA",55 - 64,M,white,Part time,1 to less than 2 years,2,0,0.8666666666666667,0.6,0.8666666666666667,0.8,0.9333333333333332,0.8133333333333335,305,1960,21.704918032786885
300,300,721,Financial Analyst,Johnson,Sondra,236.0,Loan Operations,Finance,"Mountain View, CA",55 - 64,F,white,Full time,less than 6 months,0,0,0.7999999999999999,0.5333333333333333,0.7333333333333334,0.8400000000000001,0.8666666666666667,0.7546666666666666,306,1957,3.180327868852459
301,301,666,Senior Financial Analyst,Vaughn,Jackson,236.0,Loan Operations,Finance,"Mountain View, CA",18 - 24,M,white,Full time,6 months to less than 1 year,1,1,0.7333333333333334,0.6,0.7333333333333334,0.8799999999999999,0.8000000000000002,0.7493333333333334,307,1999,6.39344262295082
